Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1986","1986","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1987","1987","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1988","1988","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1989","1989","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1990","1990","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1991","1991","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1992","1992","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1993","1993","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1994","1994","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1995","1995","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1996","1996","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1997","1997","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1998","1998","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1999","1999","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2000","2000","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2001","2001","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2002","2002","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2003","2003","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2004","2004","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2005","2005","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2006","2006","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2007","2007","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2008","2008","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2009","2009","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2010","2010","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2011","2011","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2012","2012","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2013","2013","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2014","2014","kg/An","12","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2015","2015","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2016","2016","kg/An","13","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2017","2017","kg/An","13","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2018","2018","kg/An","13","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2019","2019","kg/An","14","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","kg/An","14","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2021","2021","kg/An","14","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","14","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","14","A","Official value",""
"QCL","Crops and livestock products","356","India","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","14","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1961","1961","kg/ha","414.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1962","1962","kg/ha","431.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1963","1963","kg/ha","435.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1964","1964","kg/ha","450.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1965","1965","kg/ha","345.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1966","1966","kg/ha","396.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1967","1967","kg/ha","449.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1968","1968","kg/ha","381","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1969","1969","kg/ha","458.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1970","1970","kg/ha","603.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1971","1971","kg/ha","492.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1972","1972","kg/ha","402.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1973","1973","kg/ha","554","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1974","1974","kg/ha","385.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1975","1975","kg/ha","554","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1976","1976","kg/ha","538.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1977","1977","kg/ha","528.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1978","1978","kg/ha","576.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1979","1979","kg/ha","470.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1980","1980","kg/ha","514.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1981","1981","kg/ha","557.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1982","1982","kg/ha","509.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1983","1983","kg/ha","678.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1984","1984","kg/ha","602.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1985","1985","kg/ha","456.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1986","1986","kg/ha","503.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1987","1987","kg/ha","495.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1988","1988","kg/ha","663.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1989","1989","kg/ha","672.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1990","1990","kg/ha","690.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1991","1991","kg/ha","570.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1992","1992","kg/ha","846.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1993","1993","kg/ha","620.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1994","1994","kg/ha","747.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1995","1995","kg/ha","679","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1996","1996","kg/ha","803.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1997","1997","kg/ha","787.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1998","1998","kg/ha","812","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","1999","1999","kg/ha","732.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2000","2000","kg/ha","781.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2001","2001","kg/ha","900.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2002","2002","kg/ha","631.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2003","2003","kg/ha","1081.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2004","2004","kg/ha","913.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2005","2005","kg/ha","857.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2006","2006","kg/ha","888.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2007","2007","kg/ha","1044.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2008","2008","kg/ha","1031.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2009","2009","kg/ha","800.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2010","2010","kg/ha","1105.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2011","2011","kg/ha","1171.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2012","2012","kg/ha","1205","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2013","2013","kg/ha","1204","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2014","2014","kg/ha","1275.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2015","2015","kg/ha","1152.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2016","2016","kg/ha","1270.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2017","2017","kg/ha","1261.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2018","2018","kg/ha","1211.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2019","2019","kg/ha","1386.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2020","2020","kg/ha","1427.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2021","2021","kg/ha","1396","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2022","2022","kg/ha","1417.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2023","2023","kg/ha","1419.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0118","Millet","2024","2024","kg/ha","1431.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1961","1961","kg/ha","599.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1962","1962","kg/ha","603","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1963","1963","kg/ha","620","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1964","1964","kg/ha","597.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1965","1965","kg/ha","602.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1966","1966","kg/ha","604.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1967","1967","kg/ha","612.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1968","1968","kg/ha","625.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1969","1969","kg/ha","666.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1970","1970","kg/ha","651.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1971","1971","kg/ha","653.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1972","1972","kg/ha","679.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1973","1973","kg/ha","725.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1974","1974","kg/ha","754.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1975","1975","kg/ha","760.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1976","1976","kg/ha","774.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1977","1977","kg/ha","804.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1978","1978","kg/ha","769.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1979","1979","kg/ha","711.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1980","1980","kg/ha","770.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1981","1981","kg/ha","788.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1982","1982","kg/ha","779.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1983","1983","kg/ha","830.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1984","1984","kg/ha","857.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1985","1985","kg/ha","886","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1986","1986","kg/ha","897.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1987","1987","kg/ha","925.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1988","1988","kg/ha","944.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1989","1989","kg/ha","974.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1990","1990","kg/ha","1028.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1991","1991","kg/ha","1075.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1992","1992","kg/ha","1135.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1993","1993","kg/ha","1108.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1994","1994","kg/ha","1162.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1995","1995","kg/ha","1325.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1996","1996","kg/ha","1385.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1997","1997","kg/ha","1458.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1998","1998","kg/ha","1563.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","1999","1999","kg/ha","1574.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2000","2000","kg/ha","1575","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2001","2001","kg/ha","1573.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2002","2002","kg/ha","1591.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2003","2003","kg/ha","1662.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2004","2004","kg/ha","1703.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2005","2005","kg/ha","1795.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2006","2006","kg/ha","1878.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2007","2007","kg/ha","1798.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2008","2008","kg/ha","1867.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2009","2009","kg/ha","1776.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2010","2010","kg/ha","1807.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2011","2011","kg/ha","1818.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2012","2012","kg/ha","2036.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2013","2013","kg/ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2014","2014","kg/ha","2065.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2015","2015","kg/ha","2071.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2016","2016","kg/ha","2078.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2017","2017","kg/ha","2091.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2018","2018","kg/ha","2112.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2019","2019","kg/ha","2140.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2020","2020","kg/ha","2167.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2021","2021","kg/ha","2219.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2022","2022","kg/ha","2230.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2023","2023","kg/ha","2256","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01950.01","Natural rubber in primary forms","2024","2024","kg/ha","2281.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1961","1961","kg/ha","60","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1962","1962","kg/ha","71.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1963","1963","kg/ha","70.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1964","1964","kg/ha","72.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1965","1965","kg/ha","70.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1966","1966","kg/ha","53.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1967","1967","kg/ha","41.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1968","1968","kg/ha","40","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1969","1969","kg/ha","40.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1970","1970","kg/ha","40","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1971","1971","kg/ha","46.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1972","1972","kg/ha","38.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1973","1973","kg/ha","42.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1974","1974","kg/ha","53.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1975","1975","kg/ha","52.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1976","1976","kg/ha","45.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1977","1977","kg/ha","47.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1978","1978","kg/ha","62.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1979","1979","kg/ha","59.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1980","1980","kg/ha","62.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1981","1981","kg/ha","93.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1982","1982","kg/ha","77.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1983","1983","kg/ha","79","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1984","1984","kg/ha","81.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1985","1985","kg/ha","85.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1986","1986","kg/ha","83.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1987","1987","kg/ha","78","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1988","1988","kg/ha","72.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1989","1989","kg/ha","83.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1990","1990","kg/ha","80.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1991","1991","kg/ha","80.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1992","1992","kg/ha","95.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1993","1993","kg/ha","107.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1994","1994","kg/ha","106.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1995","1995","kg/ha","115.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1996","1996","kg/ha","127.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1997","1997","kg/ha","124.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1998","1998","kg/ha","105.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","1999","1999","kg/ha","126.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","2000","2000","kg/ha","156.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","2001","2001","kg/ha","165.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","2002","2002","kg/ha","174","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","2003","2003","kg/ha","174.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01653","Nutmeg, mace, cardamoms, raw","2004","2004","kg/ha","177.5","A","Official value",""
